CustMonthID,DateKey,CustomerID,IsActive,EngagementSegment,DeviceRuntimeHrs,WaterPumpedLitres,NPSScore,CSATScore,ChurnFlag,ChurnReason
5463,20250331,CUST-03771,1,Highly Active,6.6,2062,7,3,0,
5464,20250430,CUST-03771,1,Dormant,4.6,1496,8,4,0,
5465,20250531,CUST-03771,1,Active,5.4,1957,7,2,0,
5466,20250630,CUST-03771,1,Highly Active,6.4,2889,3,5,0,
5467,20250731,CUST-03771,1,Highly Active,7.9,1553,7,3,0,
5468,20250831,CUST-03771,1,Lapsed,5.5,1884,3,3,0,
5469,20250930,CUST-03771,1,Highly Active,3.7,1507,7,3,0,
5470,20251031,CUST-03771,1,Lapsed,6.5,1553,6,4,0,
5471,20251130,CUST-03771,1,Active,5.2,1479,7,3,0,
5472,20251231,CUST-03771,1,Lapsed,3.3,2260,9,4,0,
5473,20260131,CUST-03771,1,Highly Active,5.3,1312,7,3,0,
5474,20260228,CUST-03771,1,Active,7.5,782,7,4,0,
5475,20260331,CUST-03771,1,Highly Active,5.6,2188,8,3,0,
5476,20260430,CUST-03771,1,Lapsed,4.7,2345,8,4,0,
5477,20241031,CUST-03781,1,Active,5.9,684,3,3,0,
5478,20241130,CUST-03781,1,Highly Active,4.1,1126,5,5,0,
5479,20241231,CUST-03781,1,Highly Active,6.9,1944,4,4,0,
5480,20250131,CUST-03781,1,Active,6.9,1539,8,4,0,
5481,20250228,CUST-03781,1,Highly Active,6.8,2362,5,5,0,
5482,20250331,CUST-03781,1,Dormant,6.0,1562,5,3,0,
5483,20250430,CUST-03781,1,Active,6.6,1171,5,3,0,
5484,20250531,CUST-03781,1,Lapsed,6.2,2754,8,4,0,
5485,20250630,CUST-03781,0,Dormant,0.0,0,2,2,1,Product failure
5486,20250731,CUST-03781,0,Dormant,0.0,0,1,2,0,
5487,20250831,CUST-03781,0,Dormant,0.0,0,2,2,0,
5488,20250930,CUST-03781,0,Dormant,0.0,0,4,2,0,
5489,20251031,CUST-03781,0,Dormant,0.0,0,6,1,0,
5490,20251130,CUST-03781,0,Dormant,0.0,0,2,2,0,
5491,20251231,CUST-03781,0,Dormant,0.0,0,4,1,0,
5492,20260131,CUST-03781,0,Dormant,0.0,0,1,3,0,
5493,20260228,CUST-03781,0,Dormant,0.0,0,0,3,0,
5494,20260331,CUST-03781,0,Dormant,0.0,0,3,2,0,
5495,20260430,CUST-03781,0,Dormant,0.0,0,4,2,0,
5496,20240331,CUST-03791,1,Active,7.7,2186,3,3,0,
5497,20240430,CUST-03791,1,Lapsed,1.1,1537,6,4,0,
5498,20240531,CUST-03791,1,Highly Active,5.8,2282,6,2,0,
5499,20240630,CUST-03791,1,Lapsed,3.3,1800,5,4,0,
5500,20240731,CUST-03791,1,Active,9.2,1396,6,3,0,
5501,20240831,CUST-03791,1,Highly Active,1.5,1981,5,5,0,
5502,20240930,CUST-03791,1,Highly Active,5.8,2291,5,3,0,
5503,20241031,CUST-03791,1,Active,3.5,1611,1,2,0,
5504,20241130,CUST-03791,1,Highly Active,10.0,2773,7,4,0,
5505,20241231,CUST-03791,1,Lapsed,5.7,1461,7,4,0,
5506,20250131,CUST-03791,1,Lapsed,7.6,1478,4,2,0,
5507,20250228,CUST-03791,1,Highly Active,0.8,1307,3,4,0,
5508,20250331,CUST-03791,1,Active,8.6,2738,7,4,0,
5509,20250430,CUST-03791,1,Highly Active,10.0,2408,7,5,0,
5510,20250531,CUST-03791,1,Active,3.9,2437,6,4,0,
5511,20250630,CUST-03791,1,Active,6.3,2628,5,3,0,
5512,20250731,CUST-03791,1,Lapsed,7.7,1393,3,4,0,
5513,20250831,CUST-03791,1,Active,5.1,2757,4,4,0,
5514,20250930,CUST-03791,1,Active,3.3,2354,2,4,0,
5515,20251031,CUST-03791,1,Active,8.8,1176,6,4,0,
5516,20251130,CUST-03791,1,Lapsed,7.1,1622,8,4,0,
5517,20251231,CUST-03791,1,Highly Active,7.4,1844,7,3,0,
5518,20260131,CUST-03791,1,Highly Active,3.1,2933,5,3,0,
5519,20260228,CUST-03791,1,Highly Active,6.0,2226,4,3,0,
5520,20260331,CUST-03791,1,Active,7.1,1458,6,4,0,
5521,20260430,CUST-03791,1,Highly Active,5.6,1134,6,3,0,
5522,20251031,CUST-03801,1,Highly Active,6.2,2578,7,2,0,
5523,20251130,CUST-03801,1,Active,6.6,1717,4,4,0,
5524,20251231,CUST-03801,1,Lapsed,2.5,2214,7,4,0,
5525,20260131,CUST-03801,0,Dormant,0.0,0,4,2,1,Financial hardship
5526,20260228,CUST-03801,0,Dormant,0.0,0,4,3,0,
5527,20260331,CUST-03801,0,Dormant,0.0,0,3,2,0,
5528,20260430,CUST-03801,0,Dormant,0.0,0,2,1,0,
5529,20231231,CUST-03811,1,Highly Active,5.5,1538,7,4,0,
5530,20240131,CUST-03811,1,Lapsed,4.0,2703,9,3,0,
5531,20240229,CUST-03811,1,Active,3.1,1898,4,4,0,
5532,20240331,CUST-03811,1,Lapsed,8.4,2151,2,3,0,
5533,20240430,CUST-03811,1,Highly Active,6.1,2305,9,2,0,
5534,20240531,CUST-03811,1,Lapsed,5.7,1340,9,3,0,
5535,20240630,CUST-03811,1,Lapsed,4.5,1161,10,3,0,
5536,20240731,CUST-03811,1,Highly Active,3.9,1783,5,4,0,
5537,20240831,CUST-03811,1,Active,5.1,1595,10,3,0,
5538,20240930,CUST-03811,1,Active,2.2,1987,3,4,0,
5539,20241031,CUST-03811,1,Active,4.1,2398,8,4,0,
5540,20241130,CUST-03811,1,Lapsed,6.2,2116,5,3,0,
5541,20241231,CUST-03811,1,Active,5.8,1687,6,4,0,
5542,20250131,CUST-03811,1,Active,6.6,2593,4,3,0,
5543,20250228,CUST-03811,1,Lapsed,5.8,1816,8,3,0,
5544,20250331,CUST-03811,1,Active,8.2,1662,7,4,0,
5545,20250430,CUST-03811,1,Active,8.0,2603,5,2,0,
5546,20250531,CUST-03811,1,Highly Active,7.2,1036,7,3,0,
5547,20250630,CUST-03811,1,Active,8.2,1947,7,4,0,
5548,20250731,CUST-03811,1,Highly Active,6.6,1727,5,4,0,
5549,20250831,CUST-03811,1,Lapsed,4.5,123,7,3,0,
5550,20250930,CUST-03811,1,Active,7.4,2286,7,4,0,
5551,20251031,CUST-03811,1,Highly Active,5.6,1502,7,4,0,
5552,20251130,CUST-03811,1,Dormant,6.5,2688,7,4,0,
5553,20251231,CUST-03811,1,Lapsed,6.3,1490,6,2,0,
5554,20260131,CUST-03811,1,Lapsed,3.7,1803,6,3,0,
5555,20260228,CUST-03811,1,Active,4.0,2549,8,3,0,
5556,20260331,CUST-03811,1,Dormant,4.4,1147,8,4,0,
5557,20260430,CUST-03811,1,Highly Active,7.6,665,5,4,0,
5558,20241031,CUST-03821,1,Highly Active,7.0,1819,5,4,0,
5559,20241130,CUST-03821,1,Active,4.2,1985,9,3,0,
5560,20241231,CUST-03821,1,Active,6.7,1089,6,2,0,
5561,20250131,CUST-03821,1,Highly Active,4.2,1690,8,4,0,
5562,20250228,CUST-03821,1,Highly Active,3.8,1704,7,3,0,
5563,20250331,CUST-03821,1,Active,4.0,1617,8,3,0,
5564,20250430,CUST-03821,1,Lapsed,5.9,2523,10,4,0,
5565,20250531,CUST-03821,1,Highly Active,9.7,2164,9,3,0,
5566,20250630,CUST-03821,1,Dormant,8.9,2577,4,5,0,
5567,20250731,CUST-03821,1,Highly Active,6.8,2117,5,3,0,
5568,20250831,CUST-03821,1,Dormant,5.3,2702,7,3,0,
5569,20250930,CUST-03821,1,Lapsed,5.6,2599,6,4,0,
5570,20251031,CUST-03821,1,Lapsed,5.2,1534,9,3,0,
5571,20251130,CUST-03821,1,Active,10.0,955,6,4,0,
5572,20251231,CUST-03821,1,Active,8.2,1854,4,3,0,
5573,20260131,CUST-03821,1,Lapsed,6.8,1599,7,3,0,
5574,20260228,CUST-03821,1,Lapsed,4.0,1356,6,4,0,
5575,20260331,CUST-03821,1,Lapsed,6.6,2560,10,3,0,
5576,20260430,CUST-03821,1,Lapsed,5.8,2109,5,3,0,
5577,20250630,CUST-03831,1,Active,7.5,1089,3,4,0,
5578,20250731,CUST-03831,1,Active,2.7,2341,6,5,0,
5579,20250831,CUST-03831,1,Active,5.7,2470,8,3,0,
5580,20250930,CUST-03831,1,Highly Active,8.2,2435,6,3,0,
5581,20251031,CUST-03831,1,Active,4.3,856,8,3,0,
5582,20251130,CUST-03831,1,Active,8.2,889,10,3,0,
5583,20251231,CUST-03831,1,Lapsed,5.0,2245,9,4,0,
5584,20260131,CUST-03831,1,Highly Active,5.7,573,5,2,0,
5585,20260228,CUST-03831,1,Dormant,5.7,578,6,5,0,
5586,20260331,CUST-03831,1,Highly Active,0.0,1396,9,3,0,
5587,20260430,CUST-03831,1,Highly Active,4.1,1336,7,3,0,
5588,20260331,CUST-03841,1,Active,6.8,2135,8,3,0,
5589,20260430,CUST-03841,1,Lapsed,5.5,1901,8,4,0,
5590,20260430,CUST-03851,1,Lapsed,5.0,1051,5,4,0,
5591,20250531,CUST-03861,1,Highly Active,10.0,1373,5,4,0,
5592,20250630,CUST-03861,1,Highly Active,7.1,3195,6,3,0,
5593,20250731,CUST-03861,1,Highly Active,2.2,1388,6,3,0,
5594,20250831,CUST-03861,1,Highly Active,8.0,2482,4,3,0,
5595,20250930,CUST-03861,1,Active,5.9,2871,8,3,0,
5596,20251031,CUST-03861,1,Highly Active,5.8,2138,5,3,0,
5597,20251130,CUST-03861,1,Active,5.1,2080,6,3,0,
5598,20251231,CUST-03861,1,Active,10.0,2441,7,4,0,
5599,20260131,CUST-03861,1,Highly Active,3.5,1550,6,2,0,
5600,20260228,CUST-03861,1,Highly Active,7.2,2433,5,5,0,
5601,20260331,CUST-03861,1,Dormant,4.0,1077,8,3,0,
5602,20260430,CUST-03861,1,Lapsed,9.4,1577,6,4,0,
5603,20260331,CUST-03871,1,Active,8.7,2359,6,4,0,
5604,20260430,CUST-03871,1,Highly Active,7.8,1460,9,3,0,
5605,20251031,CUST-03881,1,Active,9.4,1280,7,4,0,
5606,20251130,CUST-03881,1,Lapsed,7.0,1092,6,4,0,
5607,20251231,CUST-03881,1,Active,8.0,2606,7,3,0,
5608,20260131,CUST-03881,1,Highly Active,10.0,692,3,5,0,
5609,20260228,CUST-03881,1,Active,7.1,3162,2,4,0,
5610,20260331,CUST-03881,1,Lapsed,8.9,2425,8,4,0,
5611,20260430,CUST-03881,1,Highly Active,3.8,1528,10,4,0,
5612,20251231,CUST-03891,1,Highly Active,7.5,2401,7,4,0,
5613,20260131,CUST-03891,1,Highly Active,5.9,1020,6,4,0,
5614,20260228,CUST-03891,1,Highly Active,6.8,1869,10,4,0,
5615,20260331,CUST-03891,1,Lapsed,4.7,2934,6,4,0,
5616,20260430,CUST-03891,1,Active,7.2,2363,4,3,0,
5617,20260331,CUST-03901,1,Highly Active,5.4,1064,8,3,0,
5618,20260430,CUST-03901,1,Active,4.5,2430,8,3,0,
5619,20250731,CUST-03911,1,Active,4.3,1870,10,3,0,
5620,20250831,CUST-03911,1,Lapsed,5.3,1536,7,4,0,
5621,20250930,CUST-03911,1,Highly Active,3.4,1648,8,4,0,
5622,20251031,CUST-03911,1,Lapsed,6.3,2214,9,4,0,
5623,20251130,CUST-03911,1,Active,7.1,2012,7,4,0,
5624,20251231,CUST-03911,1,Active,5.5,919,5,3,0,
5625,20260131,CUST-03911,1,Active,6.0,2698,7,4,0,
5626,20260228,CUST-03911,1,Lapsed,6.1,1307,6,4,0,
5627,20260331,CUST-03911,1,Highly Active,7.6,1082,6,4,0,
5628,20260430,CUST-03911,1,Lapsed,7.7,1380,4,3,0,
5629,20250930,CUST-03921,1,Active,5.8,2222,9,4,0,
5630,20251031,CUST-03921,1,Lapsed,4.7,2300,6,3,0,
5631,20251130,CUST-03921,1,Lapsed,6.4,1522,7,4,0,
5632,20251231,CUST-03921,1,Lapsed,4.4,2123,9,4,0,
5633,20260131,CUST-03921,1,Active,9.8,1143,7,4,0,
5634,20260228,CUST-03921,1,Active,5.5,2456,8,4,0,
5635,20260331,CUST-03921,1,Highly Active,4.4,2288,6,4,0,
5636,20260430,CUST-03921,1,Active,1.7,1954,8,4,0,
5637,20231231,CUST-03931,1,Highly Active,7.1,1047,2,3,0,
5638,20240131,CUST-03931,1,Lapsed,7.5,845,6,4,0,
5639,20240229,CUST-03931,1,Lapsed,8.4,2189,2,2,0,
5640,20240331,CUST-03931,1,Lapsed,5.8,1742,4,4,0,
5641,20240430,CUST-03931,1,Active,2.5,1317,9,5,0,
5642,20240531,CUST-03931,1,Active,6.4,2669,5,5,0,
5643,20240630,CUST-03931,1,Highly Active,6.6,2732,5,3,0,
5644,20240731,CUST-03931,1,Highly Active,3.3,2863,2,4,0,
5645,20240831,CUST-03931,1,Active,9.2,1288,7,3,0,
5646,20240930,CUST-03931,1,Active,8.2,1772,6,5,0,
5647,20241031,CUST-03931,1,Highly Active,2.2,2399,5,3,0,
5648,20241130,CUST-03931,1,Active,7.9,1708,7,3,0,
5649,20241231,CUST-03931,1,Active,5.9,2154,4,5,0,
5650,20250131,CUST-03931,1,Active,7.9,1876,4,4,0,
5651,20250228,CUST-03931,1,Active,5.0,1615,6,4,0,
5652,20250331,CUST-03931,1,Highly Active,5.8,2202,5,5,0,
5653,20250430,CUST-03931,1,Lapsed,10.0,1885,4,4,0,
5654,20250531,CUST-03931,1,Highly Active,4.3,1608,2,3,0,
5655,20250630,CUST-03931,1,Active,7.0,1468,9,2,0,
5656,20250731,CUST-03931,1,Active,6.7,1763,5,3,0,
5657,20250831,CUST-03931,1,Active,7.8,1724,7,4,0,
5658,20250930,CUST-03931,1,Active,7.1,2893,6,3,0,
5659,20251031,CUST-03931,1,Highly Active,5.1,1572,6,4,0,
5660,20251130,CUST-03931,1,Lapsed,7.6,1175,6,3,0,
5661,20251231,CUST-03931,1,Active,7.5,2222,8,4,0,
5662,20260131,CUST-03931,1,Lapsed,4.2,2266,7,4,0,
5663,20260228,CUST-03931,1,Active,5.1,1380,7,4,0,
5664,20260331,CUST-03931,1,Lapsed,2.4,2651,6,3,0,
5665,20260430,CUST-03931,1,Active,3.7,1657,7,4,0,
5666,20251031,CUST-03941,1,Dormant,6.2,1159,7,3,0,
5667,20251130,CUST-03941,1,Active,5.4,2378,5,4,0,
5668,20251231,CUST-03941,1,Lapsed,5.1,1565,7,3,0,
5669,20260131,CUST-03941,1,Active,7.5,2418,6,3,0,
5670,20260228,CUST-03941,1,Lapsed,4.8,1913,6,3,0,
5671,20260331,CUST-03941,1,Lapsed,10.0,2700,5,3,0,
5672,20260430,CUST-03941,1,Active,7.4,1698,5,4,0,
5673,20250331,CUST-03951,1,Active,4.0,2337,7,3,0,
5674,20250430,CUST-03951,1,Active,7.0,1506,8,3,0,
5675,20250531,CUST-03951,1,Active,4.9,1842,5,3,0,
5676,20250630,CUST-03951,1,Active,4.1,2414,7,5,0,
5677,20250731,CUST-03951,1,Highly Active,5.9,2916,6,5,0,
5678,20250831,CUST-03951,1,Highly Active,7.9,1475,8,3,0,
5679,20250930,CUST-03951,1,Lapsed,8.4,1548,5,4,0,
5680,20251031,CUST-03951,1,Lapsed,3.6,2417,8,3,0,
5681,20251130,CUST-03951,1,Dormant,6.6,3023,6,4,0,
5682,20251231,CUST-03951,1,Active,9.2,2222,5,4,0,
5683,20260131,CUST-03951,1,Active,5.7,1465,7,4,0,
5684,20260228,CUST-03951,1,Active,3.1,3048,2,5,0,
5685,20260331,CUST-03951,1,Dormant,4.5,2757,10,4,0,
5686,20260430,CUST-03951,1,Highly Active,5.9,1974,10,3,0,
5687,20230331,CUST-03961,1,Highly Active,4.4,1578,6,3,0,
5688,20230430,CUST-03961,1,Active,4.8,1511,6,2,0,
5689,20230531,CUST-03961,1,Active,8.9,2436,4,2,0,
5690,20230630,CUST-03961,1,Active,5.5,2501,3,4,0,
5691,20230731,CUST-03961,1,Highly Active,4.9,3143,8,4,0,
5692,20230831,CUST-03961,1,Active,3.5,1793,4,3,0,
5693,20230930,CUST-03961,1,Dormant,5.9,2550,9,2,0,
5694,20231031,CUST-03961,1,Highly Active,4.4,1246,1,4,0,
5695,20231130,CUST-03961,1,Active,6.4,1411,5,3,0,
5696,20231231,CUST-03961,1,Highly Active,4.8,1618,4,3,0,
5697,20240131,CUST-03961,1,Highly Active,3.4,536,5,3,0,
5698,20240229,CUST-03961,1,Active,9.3,820,3,3,0,
5699,20240331,CUST-03961,1,Active,10.0,1670,5,3,0,
5700,20240430,CUST-03961,1,Highly Active,4.9,1862,4,3,0,
5701,20240531,CUST-03961,1,Active,9.2,2346,5,2,0,
5702,20240630,CUST-03961,1,Highly Active,6.3,1627,7,4,0,
5703,20240731,CUST-03961,1,Active,8.8,2059,10,4,0,
5704,20240831,CUST-03961,1,Highly Active,4.5,1732,4,4,0,
5705,20240930,CUST-03961,1,Lapsed,10.0,2197,5,3,0,
5706,20241031,CUST-03961,1,Lapsed,5.5,2161,7,4,0,
5707,20241130,CUST-03961,1,Highly Active,5.7,1677,7,4,0,
5708,20241231,CUST-03961,1,Active,2.4,1898,9,3,0,
5709,20250131,CUST-03961,1,Active,8.8,1395,8,3,0,
5710,20250228,CUST-03961,1,Active,4.5,2326,6,3,0,
5711,20250331,CUST-03961,1,Highly Active,5.1,1451,4,4,0,
5712,20250430,CUST-03961,1,Highly Active,6.0,2830,7,5,0,
5713,20250531,CUST-03961,1,Lapsed,5.1,1666,6,3,0,
5714,20250630,CUST-03961,1,Lapsed,4.2,2199,4,3,0,
5715,20250731,CUST-03961,1,Active,5.9,1926,6,4,0,
5716,20250831,CUST-03961,1,Lapsed,5.8,1325,4,3,0,
5717,20250930,CUST-03961,1,Lapsed,2.5,2224,8,4,0,
5718,20251031,CUST-03961,1,Lapsed,5.7,0,6,3,0,
5719,20251130,CUST-03961,1,Lapsed,6.5,2789,10,4,0,
5720,20251231,CUST-03961,1,Dormant,8.4,1262,3,4,0,
5721,20260131,CUST-03961,1,Active,7.2,2164,6,4,0,
5722,20260228,CUST-03961,1,Active,3.1,1347,8,4,0,
5723,20260331,CUST-03961,1,Active,5.2,1764,5,4,0,
5724,20260430,CUST-03961,1,Highly Active,6.2,1987,7,4,0,
5725,20240131,CUST-03971,1,Active,5.1,1050,7,4,0,
5726,20240229,CUST-03971,1,Active,7.0,1922,6,5,0,
5727,20240331,CUST-03971,1,Lapsed,6.1,705,7,4,0,
5728,20240430,CUST-03971,1,Active,6.1,1704,5,3,0,
5729,20240531,CUST-03971,1,Active,5.4,1913,6,5,0,
5730,20240630,CUST-03971,1,Dormant,2.0,1390,10,4,0,
5731,20240731,CUST-03971,1,Highly Active,7.5,1866,5,2,0,
5732,20240831,CUST-03971,1,Lapsed,7.1,1975,4,2,0,
5733,20240930,CUST-03971,1,Active,10.0,2853,10,3,0,
5734,20241031,CUST-03971,1,Active,7.1,1469,6,4,0,
5735,20241130,CUST-03971,1,Active,8.2,1614,8,4,0,
5736,20241231,CUST-03971,1,Lapsed,8.8,1106,8,4,0,
5737,20250131,CUST-03971,1,Highly Active,8.1,1974,5,5,0,
5738,20250228,CUST-03971,1,Highly Active,3.4,566,6,3,0,
5739,20250331,CUST-03971,1,Highly Active,5.5,1747,7,3,0,
5740,20250430,CUST-03971,1,Lapsed,9.6,2099,6,3,0,
5741,20250531,CUST-03971,1,Lapsed,6.6,1557,6,3,0,
5742,20250630,CUST-03971,1,Active,5.2,1674,5,3,0,
5743,20250731,CUST-03971,1,Highly Active,2.0,1527,6,4,0,
5744,20250831,CUST-03971,1,Dormant,6.7,2288,8,4,0,
5745,20250930,CUST-03971,1,Active,7.2,1587,4,4,0,
5746,20251031,CUST-03971,1,Active,4.4,2109,4,4,0,
5747,20251130,CUST-03971,1,Active,3.8,1185,7,4,0,
5748,20251231,CUST-03971,1,Highly Active,6.4,1427,4,4,0,
5749,20260131,CUST-03971,1,Active,5.6,776,3,3,0,
5750,20260228,CUST-03971,1,Dormant,9.0,2449,7,5,0,
5751,20260331,CUST-03971,1,Highly Active,6.7,1290,6,4,0,
5752,20260430,CUST-03971,1,Active,5.9,1555,7,4,0,
5753,20251130,CUST-03981,1,Active,8.0,1637,8,5,0,
5754,20251231,CUST-03981,1,Lapsed,6.9,2776,5,4,0,
5755,20260131,CUST-03981,1,Active,1.8,1688,5,3,0,
5756,20260228,CUST-03981,1,Active,7.2,1508,10,4,0,
5757,20260331,CUST-03981,1,Active,8.4,1868,3,3,0,
5758,20260430,CUST-03981,1,Highly Active,5.3,2516,7,3,0,
5759,20251031,CUST-03991,1,Highly Active,9.0,925,10,4,0,
5760,20251130,CUST-03991,1,Dormant,5.9,1986,8,3,0,
5761,20251231,CUST-03991,1,Active,4.0,1496,6,4,0,
5762,20260131,CUST-03991,1,Active,9.0,890,7,4,0,
5763,20260228,CUST-03991,1,Active,8.2,1790,8,4,0,
5764,20260331,CUST-03991,1,Active,6.5,433,8,2,0,
5765,20260430,CUST-03991,1,Active,10.0,1024,6,4,0,
5766,20240531,CUST-04001,1,Active,8.9,1951,3,4,0,
5767,20240630,CUST-04001,1,Lapsed,2.7,2635,5,4,0,
5768,20240731,CUST-04001,1,Lapsed,8.0,1945,5,3,0,
5769,20240831,CUST-04001,1,Dormant,6.1,3240,4,3,0,
5770,20240930,CUST-04001,1,Highly Active,7.3,1400,6,4,0,
5771,20241031,CUST-04001,1,Highly Active,6.3,2446,5,3,0,
5772,20241130,CUST-04001,1,Highly Active,2.2,1572,5,4,0,
5773,20241231,CUST-04001,1,Dormant,8.8,1529,7,3,0,
5774,20250131,CUST-04001,1,Active,9.2,2020,5,4,0,
5775,20250228,CUST-04001,1,Dormant,6.2,2587,7,5,0,
5776,20250331,CUST-04001,1,Dormant,6.8,2115,8,3,0,
5777,20250430,CUST-04001,1,Highly Active,7.1,1160,8,4,0,
5778,20250531,CUST-04001,1,Active,8.0,2194,8,3,0,
5779,20250630,CUST-04001,1,Active,7.1,1134,7,5,0,
5780,20250731,CUST-04001,1,Highly Active,6.2,3500,6,5,0,
5781,20250831,CUST-04001,1,Active,6.5,2492,6,4,0,
5782,20250930,CUST-04001,1,Active,4.5,1603,6,4,0,
5783,20251031,CUST-04001,1,Lapsed,5.7,1966,7,3,0,
5784,20251130,CUST-04001,1,Lapsed,7.1,2482,7,4,0,
5785,20251231,CUST-04001,1,Active,2.9,603,9,5,0,
5786,20260131,CUST-04001,1,Active,3.9,1080,7,4,0,
5787,20260228,CUST-04001,1,Highly Active,4.7,1475,6,4,0,
5788,20260331,CUST-04001,1,Dormant,3.4,2087,6,4,0,
5789,20260430,CUST-04001,1,Highly Active,7.9,1841,3,3,0,
5790,20260430,CUST-04011,1,Active,0.4,1013,7,4,0,
5791,20251130,CUST-04021,1,Active,8.1,1559,6,4,0,
5792,20251231,CUST-04021,1,Highly Active,4.4,1167,8,4,0,
5793,20260131,CUST-04021,1,Active,5.3,1197,4,3,0,
5794,20260228,CUST-04021,0,Dormant,0.0,0,0,3,1,Better alternative
5795,20260331,CUST-04021,0,Dormant,0.0,0,0,4,0,
5796,20260430,CUST-04021,0,Dormant,0.0,0,0,2,0,
5797,20250331,CUST-04031,1,Active,4.1,1639,9,4,0,
5798,20250430,CUST-04031,1,Dormant,10.0,1166,7,3,0,
5799,20250531,CUST-04031,1,Lapsed,7.1,1637,10,3,0,
5800,20250630,CUST-04031,1,Highly Active,7.8,986,6,4,0,
5801,20250731,CUST-04031,1,Active,3.9,1563,7,5,0,
5802,20250831,CUST-04031,1,Highly Active,7.4,2446,9,4,0,
5803,20250930,CUST-04031,1,Active,5.7,2520,4,3,0,
5804,20251031,CUST-04031,1,Active,8.1,2247,7,4,0,
5805,20251130,CUST-04031,1,Active,5.4,1352,10,3,0,
5806,20251231,CUST-04031,1,Highly Active,6.1,1037,7,5,0,
5807,20260131,CUST-04031,1,Lapsed,1.6,1231,8,3,0,
5808,20260228,CUST-04031,1,Highly Active,3.4,810,9,4,0,
5809,20260331,CUST-04031,1,Lapsed,8.8,1555,7,2,0,
5810,20260430,CUST-04031,1,Active,9.1,1580,8,3,0,
5811,20240531,CUST-04041,1,Highly Active,8.0,1964,7,5,0,
5812,20240630,CUST-04041,1,Highly Active,6.5,2673,7,4,0,
5813,20240731,CUST-04041,1,Active,8.5,1832,4,3,0,
5814,20240831,CUST-04041,1,Dormant,6.5,1504,7,5,0,
5815,20240930,CUST-04041,1,Highly Active,3.6,1497,6,5,0,
5816,20241031,CUST-04041,1,Active,5.8,2354,4,4,0,
5817,20241130,CUST-04041,1,Active,7.9,2053,5,4,0,
5818,20241231,CUST-04041,1,Highly Active,4.8,2295,4,4,0,
5819,20250131,CUST-04041,1,Active,2.4,1880,4,5,0,
5820,20250228,CUST-04041,1,Highly Active,8.1,2719,9,5,0,
5821,20250331,CUST-04041,1,Highly Active,4.2,2708,9,3,0,
5822,20250430,CUST-04041,1,Lapsed,2.8,1322,6,4,0,
5823,20250531,CUST-04041,1,Active,3.6,1117,6,3,0,
5824,20250630,CUST-04041,1,Lapsed,4.6,1721,7,4,0,
5825,20250731,CUST-04041,1,Active,4.4,1024,4,4,0,
5826,20250831,CUST-04041,1,Active,5.3,2710,7,3,0,
5827,20250930,CUST-04041,1,Active,5.7,2287,6,3,0,
5828,20251031,CUST-04041,1,Lapsed,6.2,654,4,3,0,
5829,20251130,CUST-04041,1,Active,3.3,1290,4,3,0,
5830,20251231,CUST-04041,1,Active,7.1,1751,7,5,0,
5831,20260131,CUST-04041,1,Active,7.9,1051,5,4,0,
5832,20260228,CUST-04041,1,Active,8.0,1727,5,3,0,
5833,20260331,CUST-04041,1,Active,2.9,1067,7,5,0,
5834,20260430,CUST-04041,1,Lapsed,7.8,1214,5,5,0,
5835,20250531,CUST-04051,1,Lapsed,7.9,2563,9,4,0,
5836,20250630,CUST-04051,1,Active,9.6,1894,8,4,0,
5837,20250731,CUST-04051,1,Highly Active,3.1,1717,5,4,0,
5838,20250831,CUST-04051,1,Lapsed,2.4,2298,3,3,0,
5839,20250930,CUST-04051,1,Lapsed,5.8,967,10,5,0,
5840,20251031,CUST-04051,1,Lapsed,3.0,1790,10,3,0,
5841,20251130,CUST-04051,1,Lapsed,8.9,2739,7,3,0,
5842,20251231,CUST-04051,1,Highly Active,8.5,1134,9,3,0,
5843,20260131,CUST-04051,1,Dormant,7.8,1421,5,4,0,
5844,20260228,CUST-04051,1,Highly Active,8.3,1985,8,3,0,
5845,20260331,CUST-04051,1,Lapsed,5.3,2757,7,4,0,
5846,20260430,CUST-04051,1,Lapsed,6.1,2719,8,3,0,
5847,20251130,CUST-04061,1,Active,6.4,1992,2,3,0,
5848,20251231,CUST-04061,1,Active,4.8,2072,7,4,0,
5849,20260131,CUST-04061,1,Active,6.5,2941,9,4,0,
5850,20260228,CUST-04061,1,Highly Active,4.2,1256,3,3,0,
5851,20260331,CUST-04061,1,Lapsed,8.0,1529,6,3,0,
5852,20260430,CUST-04061,1,Active,6.7,2362,5,3,0,
5853,20250531,CUST-04071,1,Highly Active,5.1,2369,7,3,0,
5854,20250630,CUST-04071,1,Active,4.5,1797,6,3,0,
5855,20250731,CUST-04071,1,Active,3.4,1021,5,4,0,
5856,20250831,CUST-04071,1,Active,4.6,1964,8,3,0,
5857,20250930,CUST-04071,1,Active,4.2,2483,9,4,0,
5858,20251031,CUST-04071,1,Highly Active,7.0,1169,2,4,0,
5859,20251130,CUST-04071,1,Highly Active,6.4,1364,5,3,0,
5860,20251231,CUST-04071,1,Active,2.2,2116,5,4,0,
5861,20260131,CUST-04071,1,Dormant,5.4,2799,6,3,0,
5862,20260228,CUST-04071,1,Highly Active,7.4,1762,10,4,0,
5863,20260331,CUST-04071,1,Lapsed,9.7,1428,5,4,0,
