LoanSnapshotID,DateKey,LoanID,CustomerID,ProductID,RegionID,DisbursementDate,LoanAmountKES,OutstandingKES,PARBucket,DaysOverdue,Status,CreditScore,CollectionAgentID
35178,20240930,LN-02892,CUST-00727,PROD-001,REG-06,2024-08-22,95000,86090,1-30d,26,Active,453,AGT-C06
35179,20241031,LN-02892,CUST-00727,PROD-001,REG-06,2024-08-22,95000,82905,31-60d,43,Active,444,AGT-C12
35180,20241130,LN-02892,CUST-00727,PROD-001,REG-06,2024-08-22,95000,79220,31-60d,59,Active,436,AGT-C13
35181,20241231,LN-02892,CUST-00727,PROD-001,REG-06,2024-08-22,95000,75059,61-90d,73,Active,429,AGT-C10
35182,20250131,LN-02892,CUST-00727,PROD-001,REG-06,2024-08-22,95000,69387,61-90d,63,Active,434,AGT-C08
35183,20250228,LN-02892,CUST-00727,PROD-001,REG-06,2024-08-22,95000,62819,31-60d,53,Active,439,AGT-C03
35184,20250331,LN-02892,CUST-00727,PROD-001,REG-06,2024-08-22,95000,60345,61-90d,73,Active,429,AGT-C01
35185,20250430,LN-02892,CUST-00727,PROD-001,REG-06,2024-08-22,95000,55405,61-90d,84,Active,424,AGT-C01
35186,20250531,LN-02892,CUST-00727,PROD-001,REG-06,2024-08-22,95000,50826,91-180d,96,Active,418,AGT-C07
35187,20250630,LN-02892,CUST-00727,PROD-001,REG-06,2024-08-22,95000,46450,91-180d,109,Active,411,AGT-C13
35188,20250731,LN-02892,CUST-00727,PROD-001,REG-06,2024-08-22,95000,44067,91-180d,129,Active,401,AGT-C08
35189,20250831,LN-02892,CUST-00727,PROD-001,REG-06,2024-08-22,95000,40539,91-180d,159,Active,386,AGT-C10
35190,20250930,LN-02892,CUST-00727,PROD-001,REG-06,2024-08-22,95000,35550,180d+,189,Written Off,371,AGT-C08
35191,20241231,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,89654,Current,0,Active,628,
35192,20250131,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,84685,Current,0,Active,628,
35193,20250228,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,79348,Current,0,Active,628,
35194,20250331,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,73811,Current,0,Active,628,
35195,20250430,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,69046,Current,0,Active,628,
35196,20250531,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,64374,Current,0,Active,628,
35197,20250630,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,58974,Current,0,Active,628,
35198,20250731,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,53774,Current,0,Active,628,
35199,20250831,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,48496,Current,0,Active,628,
35200,20250930,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,43987,Current,0,Active,628,
35201,20251031,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,38912,Current,0,Active,628,
35202,20251130,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,33969,Current,0,Active,628,
35203,20251231,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,28594,Current,0,Active,628,
35204,20260131,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,23684,Current,0,Active,628,
35205,20260228,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,18653,Current,0,Active,628,
35206,20260331,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,13730,Current,0,Active,628,
35207,20260430,LN-02893,CUST-02215,PROD-001,REG-01,2024-12-30,95000,8804,Current,0,Active,628,
35208,20251231,LN-02894,CUST-02749,PROD-003,REG-07,2025-12-10,68000,64356,Current,0,Active,558,
35209,20260131,LN-02894,CUST-02749,PROD-003,REG-07,2025-12-10,68000,61005,Current,0,Active,558,
35210,20260228,LN-02894,CUST-02749,PROD-003,REG-07,2025-12-10,68000,57592,Current,0,Active,558,
35211,20260331,LN-02894,CUST-02749,PROD-003,REG-07,2025-12-10,68000,53697,Current,0,Active,558,
35212,20260430,LN-02894,CUST-02749,PROD-003,REG-07,2025-12-10,68000,50161,Current,0,Active,558,
35213,20250430,LN-02895,CUST-01988,PROD-001,REG-04,2025-04-12,95000,87541,Current,0,Active,662,
35214,20250531,LN-02895,CUST-01988,PROD-001,REG-04,2025-04-12,95000,79258,Current,0,Active,662,
35215,20250630,LN-02895,CUST-01988,PROD-001,REG-04,2025-04-12,95000,71814,Current,0,Active,662,
35216,20250731,LN-02895,CUST-01988,PROD-001,REG-04,2025-04-12,95000,64047,Current,0,Active,662,
35217,20250831,LN-02895,CUST-01988,PROD-001,REG-04,2025-04-12,95000,57170,Current,0,Active,662,
35218,20250930,LN-02895,CUST-01988,PROD-001,REG-04,2025-04-12,95000,49649,Current,0,Active,662,
35219,20251031,LN-02895,CUST-01988,PROD-001,REG-04,2025-04-12,95000,41499,Current,0,Active,662,
35220,20251130,LN-02895,CUST-01988,PROD-001,REG-04,2025-04-12,95000,34715,Current,0,Active,662,
35221,20251231,LN-02895,CUST-01988,PROD-001,REG-04,2025-04-12,95000,26799,Current,0,Active,662,
35222,20260131,LN-02895,CUST-01988,PROD-001,REG-04,2025-04-12,95000,19929,Current,0,Active,662,
35223,20260228,LN-02895,CUST-01988,PROD-001,REG-04,2025-04-12,95000,11734,Current,0,Active,662,
35224,20260331,LN-02895,CUST-01988,PROD-001,REG-04,2025-04-12,95000,4164,Current,0,Active,662,
35225,20260430,LN-02895,CUST-01988,PROD-001,REG-04,2025-04-12,95000,0,Current,0,Completed,662,
35226,20250331,LN-02896,CUST-04542,PROD-002,REG-04,2025-03-19,78000,74119,Current,0,Active,641,
35227,20250430,LN-02896,CUST-04542,PROD-002,REG-04,2025-03-19,78000,69996,Current,0,Active,641,
35228,20250531,LN-02896,CUST-04542,PROD-002,REG-04,2025-03-19,78000,65856,Current,0,Active,641,
35229,20250630,LN-02896,CUST-04542,PROD-002,REG-04,2025-03-19,78000,61726,Current,0,Active,641,
35230,20250731,LN-02896,CUST-04542,PROD-002,REG-04,2025-03-19,78000,57694,Current,0,Active,641,
35231,20250831,LN-02896,CUST-04542,PROD-002,REG-04,2025-03-19,78000,53416,Current,0,Active,641,
35232,20250930,LN-02896,CUST-04542,PROD-002,REG-04,2025-03-19,78000,49065,Current,0,Active,641,
35233,20251031,LN-02896,CUST-04542,PROD-002,REG-04,2025-03-19,78000,44559,Current,0,Active,641,
35234,20251130,LN-02896,CUST-04542,PROD-002,REG-04,2025-03-19,78000,40206,Current,0,Active,641,
35235,20251231,LN-02896,CUST-04542,PROD-002,REG-04,2025-03-19,78000,36253,Current,0,Active,641,
35236,20260131,LN-02896,CUST-04542,PROD-002,REG-04,2025-03-19,78000,32131,Current,0,Active,641,
35237,20260228,LN-02896,CUST-04542,PROD-002,REG-04,2025-03-19,78000,28087,Current,0,Active,641,
35238,20260331,LN-02896,CUST-04542,PROD-002,REG-04,2025-03-19,78000,23554,Current,0,Active,641,
35239,20260430,LN-02896,CUST-04542,PROD-002,REG-04,2025-03-19,78000,19668,Current,0,Active,641,
35240,20231231,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,14460,Current,0,Active,594,
35241,20240131,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,13903,Current,0,Active,594,
35242,20240229,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,13317,Current,0,Active,594,
35243,20240331,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,12677,Current,0,Active,594,
35244,20240430,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,12144,Current,0,Active,594,
35245,20240531,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,11553,Current,0,Active,594,
35246,20240630,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,11003,Current,0,Active,594,
35247,20240731,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,10471,Current,0,Active,594,
35248,20240831,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,9871,Current,0,Active,594,
35249,20240930,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,9326,Current,0,Active,594,
35250,20241031,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,8757,Current,0,Active,594,
35251,20241130,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,8112,Current,0,Active,594,
35252,20241231,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,7508,Current,0,Active,594,
35253,20250131,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,6931,Current,0,Active,594,
35254,20250228,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,6279,Current,0,Active,594,
35255,20250331,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,5642,Current,0,Active,594,
35256,20250430,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,5003,Current,0,Active,594,
35257,20250531,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,4444,Current,0,Active,594,
35258,20250630,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,3855,Current,0,Active,594,
35259,20250731,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,3216,Current,0,Active,594,
35260,20250831,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,2635,Current,0,Active,594,
35261,20250930,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,1985,Current,0,Active,594,
35262,20251031,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,1346,Current,0,Active,594,
35263,20251130,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,814,Current,0,Active,594,
35264,20251231,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,187,Current,0,Active,594,
35265,20260131,LN-02897,CUST-03106,PROD-005,REG-04,2023-12-20,15000,0,Current,0,Completed,594,
35266,20231231,LN-02898,CUST-00123,PROD-002,REG-02,2023-12-13,78000,72044,Current,0,Active,694,
35267,20240131,LN-02898,CUST-00123,PROD-002,REG-02,2023-12-13,78000,66250,Current,0,Active,694,
35268,20240229,LN-02898,CUST-00123,PROD-002,REG-02,2023-12-13,78000,60331,Current,0,Active,694,
35269,20240331,LN-02898,CUST-00123,PROD-002,REG-02,2023-12-13,78000,53604,Current,0,Active,694,
35270,20240430,LN-02898,CUST-00123,PROD-002,REG-02,2023-12-13,78000,47739,Current,0,Active,694,
35271,20240531,LN-02898,CUST-00123,PROD-002,REG-02,2023-12-13,78000,41972,Current,0,Active,694,
35272,20240630,LN-02898,CUST-00123,PROD-002,REG-02,2023-12-13,78000,35795,Current,0,Active,694,
35273,20240731,LN-02898,CUST-00123,PROD-002,REG-02,2023-12-13,78000,30181,Current,0,Active,694,
35274,20240831,LN-02898,CUST-00123,PROD-002,REG-02,2023-12-13,78000,23537,Current,0,Active,694,
35275,20240930,LN-02898,CUST-00123,PROD-002,REG-02,2023-12-13,78000,17860,Current,0,Active,694,
35276,20241031,LN-02898,CUST-00123,PROD-002,REG-02,2023-12-13,78000,11664,Current,0,Active,694,
35277,20241130,LN-02898,CUST-00123,PROD-002,REG-02,2023-12-13,78000,5812,Current,0,Active,694,
35278,20241231,LN-02898,CUST-00123,PROD-002,REG-02,2023-12-13,78000,0,Current,0,Completed,694,
35279,20241231,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,92104,1-30d,17,Active,474,AGT-C13
35280,20250131,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,87593,1-30d,7,Active,479,AGT-C15
35281,20250228,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,84519,1-30d,23,Active,471,AGT-C07
35282,20250331,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,81851,31-60d,42,Active,462,AGT-C12
35283,20250430,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,78622,31-60d,57,Active,454,AGT-C04
35284,20250531,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,76506,61-90d,80,Active,443,AGT-C01
35285,20250630,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,74761,91-180d,106,Active,430,AGT-C13
35286,20250731,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,71589,91-180d,121,Default,422,AGT-C12
35287,20250831,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,68521,91-180d,137,Active,414,AGT-C07
35288,20250930,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,65315,91-180d,152,Default,407,AGT-C14
35289,20251031,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,60877,91-180d,142,Active,412,AGT-C13
35290,20251130,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,58782,91-180d,165,Default,400,AGT-C03
35291,20251231,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,54393,91-180d,155,Default,405,AGT-C06
35292,20260131,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,52351,91-180d,178,Default,394,AGT-C04
35293,20260228,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,47860,91-180d,168,Default,399,AGT-C13
35294,20260331,LN-02899,CUST-04833,PROD-001,REG-02,2024-12-01,95000,45862,180d+,192,Written Off,387,AGT-C13
35295,20251130,LN-02900,CUST-03400,PROD-004,REG-01,2025-11-22,45000,43137,Current,0,Active,783,
35296,20251231,LN-02900,CUST-03400,PROD-004,REG-01,2025-11-22,45000,41434,Current,0,Active,783,
35297,20260131,LN-02900,CUST-03400,PROD-004,REG-01,2025-11-22,45000,39613,Current,0,Active,783,
35298,20260228,LN-02900,CUST-03400,PROD-004,REG-01,2025-11-22,45000,37795,Current,0,Active,783,
35299,20260331,LN-02900,CUST-03400,PROD-004,REG-01,2025-11-22,45000,35902,Current,0,Active,783,
35300,20260430,LN-02900,CUST-03400,PROD-004,REG-01,2025-11-22,45000,34231,Current,0,Active,783,
35301,20260131,LN-02901,CUST-00327,PROD-006,REG-04,2026-01-07,28000,26837,Current,0,Active,625,
35302,20260228,LN-02901,CUST-00327,PROD-006,REG-04,2026-01-07,28000,25638,Current,0,Active,625,
35303,20260331,LN-02901,CUST-00327,PROD-006,REG-04,2026-01-07,28000,24533,Current,0,Active,625,
35304,20260430,LN-02901,CUST-00327,PROD-006,REG-04,2026-01-07,28000,23335,Current,0,Active,625,
35305,20240630,LN-02902,CUST-03714,PROD-007,REG-07,2024-06-18,8000,7375,Current,0,Active,584,
35306,20240731,LN-02902,CUST-03714,PROD-007,REG-07,2024-06-18,8000,6760,Current,0,Active,584,
35307,20240831,LN-02902,CUST-03714,PROD-007,REG-07,2024-06-18,8000,6178,Current,0,Active,584,
35308,20240930,LN-02902,CUST-03714,PROD-007,REG-07,2024-06-18,8000,5507,Current,0,Active,584,
35309,20241031,LN-02902,CUST-03714,PROD-007,REG-07,2024-06-18,8000,4923,Current,0,Active,584,
35310,20241130,LN-02902,CUST-03714,PROD-007,REG-07,2024-06-18,8000,4301,Current,0,Active,584,
35311,20241231,LN-02902,CUST-03714,PROD-007,REG-07,2024-06-18,8000,3656,Current,0,Active,584,
35312,20250131,LN-02902,CUST-03714,PROD-007,REG-07,2024-06-18,8000,3019,Current,0,Active,584,
35313,20250228,LN-02902,CUST-03714,PROD-007,REG-07,2024-06-18,8000,2447,Current,0,Active,584,
35314,20250331,LN-02902,CUST-03714,PROD-007,REG-07,2024-06-18,8000,1812,Current,0,Active,584,
35315,20250430,LN-02902,CUST-03714,PROD-007,REG-07,2024-06-18,8000,1133,Current,0,Active,584,
35316,20250531,LN-02902,CUST-03714,PROD-007,REG-07,2024-06-18,8000,500,Current,0,Active,584,
35317,20250630,LN-02902,CUST-03714,PROD-007,REG-07,2024-06-18,8000,0,Current,0,Completed,584,
35318,20241031,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,7709,Current,0,Active,782,
35319,20241130,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,7364,Current,0,Active,782,
35320,20241231,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,7017,Current,0,Active,782,
35321,20250131,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,6731,Current,0,Active,782,
35322,20250228,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,6401,Current,0,Active,782,
35323,20250331,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,6105,Current,0,Active,782,
35324,20250430,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,5783,Current,0,Active,782,
35325,20250531,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,5495,Current,0,Active,782,
35326,20250630,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,5177,Current,0,Active,782,
35327,20250731,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,4856,Current,0,Active,782,
35328,20250831,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,4533,Current,0,Active,782,
35329,20250930,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,4201,Current,0,Active,782,
35330,20251031,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,3864,Current,0,Active,782,
35331,20251130,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,3520,Current,0,Active,782,
35332,20251231,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,3217,Current,0,Active,782,
35333,20260131,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,2902,Current,0,Active,782,
35334,20260228,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,2611,Current,0,Active,782,
35335,20260331,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,2282,Current,0,Active,782,
35336,20260430,LN-02903,CUST-03065,PROD-007,REG-01,2024-10-14,8000,1992,Current,0,Active,782,
35337,20250630,LN-02904,CUST-00407,PROD-003,REG-08,2025-06-02,68000,62836,Current,0,Active,647,
35338,20250731,LN-02904,CUST-00407,PROD-003,REG-08,2025-06-02,68000,57399,Current,0,Active,647,
35339,20250831,LN-02904,CUST-00407,PROD-003,REG-08,2025-06-02,68000,52111,Current,0,Active,647,
35340,20250930,LN-02904,CUST-00407,PROD-003,REG-08,2025-06-02,68000,46206,Current,0,Active,647,
35341,20251031,LN-02904,CUST-00407,PROD-003,REG-08,2025-06-02,68000,41388,Current,0,Active,647,
35342,20251130,LN-02904,CUST-00407,PROD-003,REG-08,2025-06-02,68000,35452,Current,0,Active,647,
35343,20251231,LN-02904,CUST-00407,PROD-003,REG-08,2025-06-02,68000,30553,Current,0,Active,647,
35344,20260131,LN-02904,CUST-00407,PROD-003,REG-08,2025-06-02,68000,25723,Current,0,Active,647,
35345,20260228,LN-02904,CUST-00407,PROD-003,REG-08,2025-06-02,68000,20113,Current,0,Active,647,
35346,20260331,LN-02904,CUST-00407,PROD-003,REG-08,2025-06-02,68000,15074,Current,0,Active,647,
35347,20260430,LN-02904,CUST-00407,PROD-003,REG-08,2025-06-02,68000,9526,Current,0,Active,647,
35348,20240531,LN-02905,CUST-00766,PROD-002,REG-02,2024-05-11,78000,72359,Current,0,Active,635,
35349,20240630,LN-02905,CUST-00766,PROD-002,REG-02,2024-05-11,78000,66537,Current,0,Active,635,
35350,20240731,LN-02905,CUST-00766,PROD-002,REG-02,2024-05-11,78000,60243,Current,0,Active,635,
35351,20240831,LN-02905,CUST-00766,PROD-002,REG-02,2024-05-11,78000,53577,Current,0,Active,635,
35352,20240930,LN-02905,CUST-00766,PROD-002,REG-02,2024-05-11,78000,46753,Current,0,Active,635,
35353,20241031,LN-02905,CUST-00766,PROD-002,REG-02,2024-05-11,78000,40127,Current,0,Active,635,
35354,20241130,LN-02905,CUST-00766,PROD-002,REG-02,2024-05-11,78000,34300,Current,0,Active,635,
35355,20241231,LN-02905,CUST-00766,PROD-002,REG-02,2024-05-11,78000,28672,Current,0,Active,635,
35356,20250131,LN-02905,CUST-00766,PROD-002,REG-02,2024-05-11,78000,23095,Current,0,Active,635,
35357,20250228,LN-02905,CUST-00766,PROD-002,REG-02,2024-05-11,78000,17085,Current,0,Active,635,
35358,20250331,LN-02905,CUST-00766,PROD-002,REG-02,2024-05-11,78000,11024,Current,0,Active,635,
35359,20250430,LN-02905,CUST-00766,PROD-002,REG-02,2024-05-11,78000,4777,Current,0,Active,635,
35360,20250531,LN-02905,CUST-00766,PROD-002,REG-02,2024-05-11,78000,0,Current,0,Completed,635,
35361,20250331,LN-02906,CUST-01366,PROD-007,REG-04,2025-03-18,8000,7593,Current,0,Active,629,
35362,20250430,LN-02906,CUST-01366,PROD-007,REG-04,2025-03-18,8000,7134,Current,0,Active,629,
35363,20250531,LN-02906,CUST-01366,PROD-007,REG-04,2025-03-18,8000,6723,Current,0,Active,629,
35364,20250630,LN-02906,CUST-01366,PROD-007,REG-04,2025-03-18,8000,6265,Current,0,Active,629,
35365,20250731,LN-02906,CUST-01366,PROD-007,REG-04,2025-03-18,8000,5867,Current,0,Active,629,
35366,20250831,LN-02906,CUST-01366,PROD-007,REG-04,2025-03-18,8000,5438,Current,0,Active,629,
35367,20250930,LN-02906,CUST-01366,PROD-007,REG-04,2025-03-18,8000,5046,Current,0,Active,629,
35368,20251031,LN-02906,CUST-01366,PROD-007,REG-04,2025-03-18,8000,4605,Current,0,Active,629,
35369,20251130,LN-02906,CUST-01366,PROD-007,REG-04,2025-03-18,8000,4213,Current,0,Active,629,
35370,20251231,LN-02906,CUST-01366,PROD-007,REG-04,2025-03-18,8000,3762,Current,0,Active,629,
35371,20260131,LN-02906,CUST-01366,PROD-007,REG-04,2025-03-18,8000,3376,Current,0,Active,629,
35372,20260228,LN-02906,CUST-01366,PROD-007,REG-04,2025-03-18,8000,2963,Current,0,Active,629,
35373,20260331,LN-02906,CUST-01366,PROD-007,REG-04,2025-03-18,8000,2514,Current,0,Active,629,
35374,20260430,LN-02906,CUST-01366,PROD-007,REG-04,2025-03-18,8000,2100,Current,0,Active,629,
35375,20250630,LN-02907,CUST-04127,PROD-002,REG-02,2025-06-22,78000,72013,Current,0,Active,724,
35376,20250731,LN-02907,CUST-04127,PROD-002,REG-02,2025-06-22,78000,65430,Current,0,Active,724,
35377,20250831,LN-02907,CUST-04127,PROD-002,REG-02,2025-06-22,78000,59110,Current,0,Active,724,
35378,20250930,LN-02907,CUST-04127,PROD-002,REG-02,2025-06-22,78000,52399,Current,0,Active,724,
35379,20251031,LN-02907,CUST-04127,PROD-002,REG-02,2025-06-22,78000,45696,Current,0,Active,724,
35380,20251130,LN-02907,CUST-04127,PROD-002,REG-02,2025-06-22,78000,39815,Current,0,Active,724,
35381,20251231,LN-02907,CUST-04127,PROD-002,REG-02,2025-06-22,78000,33469,Current,0,Active,724,
35382,20260131,LN-02907,CUST-04127,PROD-002,REG-02,2025-06-22,78000,27210,Current,0,Active,724,
35383,20260228,LN-02907,CUST-04127,PROD-002,REG-02,2025-06-22,78000,21601,Current,0,Active,724,
35384,20260331,LN-02907,CUST-04127,PROD-002,REG-02,2025-06-22,78000,15867,Current,0,Active,724,
35385,20260430,LN-02907,CUST-04127,PROD-002,REG-02,2025-06-22,78000,9900,Current,0,Active,724,
35386,20260131,LN-02908,CUST-03891,PROD-002,REG-01,2026-01-06,78000,74113,Current,0,Active,587,
35387,20260228,LN-02908,CUST-03891,PROD-002,REG-01,2026-01-06,78000,69775,Current,0,Active,587,
35388,20260331,LN-02908,CUST-03891,PROD-002,REG-01,2026-01-06,78000,65872,Current,0,Active,587,
35389,20260430,LN-02908,CUST-03891,PROD-002,REG-01,2026-01-06,78000,61490,Current,0,Active,587,
35390,20240531,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,64303,Current,0,Active,801,
35391,20240630,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,61034,Current,0,Active,801,
35392,20240731,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,57349,Current,0,Active,801,
35393,20240831,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,53644,Current,0,Active,801,
35394,20240930,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,50214,Current,0,Active,801,
35395,20241031,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,46601,Current,0,Active,801,
35396,20241130,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,42708,Current,0,Active,801,
35397,20241231,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,39470,Current,0,Active,801,
35398,20250131,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,35672,Current,0,Active,801,
35399,20250228,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,32446,Current,0,Active,801,
35400,20250331,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,28841,Current,0,Active,801,
35401,20250430,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,25372,Current,0,Active,801,
35402,20250531,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,21526,Current,0,Active,801,
35403,20250630,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,17809,Current,0,Active,801,
35404,20250731,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,14288,Current,0,Active,801,
35405,20250831,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,10756,Current,0,Active,801,
35406,20250930,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,7133,Current,0,Active,801,
35407,20251031,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,3499,Current,0,Active,801,
35408,20251130,LN-02909,CUST-02859,PROD-003,REG-02,2024-05-24,68000,0,Current,0,Completed,801,
35409,20240930,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,91433,Current,0,Active,623,
35410,20241031,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,87921,Current,0,Active,623,
35411,20241130,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,83803,Current,0,Active,623,
35412,20241231,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,80364,Current,0,Active,623,
35413,20250131,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,76723,Current,0,Active,623,
35414,20250228,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,73351,Current,0,Active,623,
35415,20250331,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,69382,Current,0,Active,623,
35416,20250430,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,65905,Current,0,Active,623,
35417,20250531,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,61887,Current,0,Active,623,
35418,20250630,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,57862,Current,0,Active,623,
35419,20250731,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,54186,Current,0,Active,623,
35420,20250831,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,50627,Current,0,Active,623,
35421,20250930,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,46480,Current,0,Active,623,
35422,20251031,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,42737,Current,0,Active,623,
35423,20251130,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,38913,Current,0,Active,623,
35424,20251231,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,34852,Current,0,Active,623,
35425,20260131,LN-02910,CUST-04763,PROD-001,REG-07,2024-09-25,95000,30930,Current,0,Active,623,
