TransactionID,DateKey,CustomerID,ProductID,ChannelID,AgentID,CountyID,UnitsSold,RevenueKES,PaymentType,LeadSource,DaysToClose
TXN-10790,20250909,CUST-02081,PROD-003,CH-02,AGT-023,CTY-041,1,64877,Cash,Field Agent,16
TXN-10791,20250919,CUST-00361,PROD-007,CH-01,AGT-073,CTY-005,1,9091,PAYG,Field Agent,21
TXN-10792,20250901,CUST-02631,PROD-001,CH-01,AGT-035,CTY-013,1,91323,PAYG,Radio,19
TXN-10793,20250910,CUST-01164,PROD-001,CH-01,AGT-068,CTY-001,1,88156,Cash,Referral,11
TXN-10794,20250912,CUST-00759,PROD-001,CH-01,AGT-001,CTY-002,1,102525,Cash,Walk-in,21
TXN-10795,20250907,CUST-03795,PROD-001,CH-02,AGT-005,CTY-041,1,94567,Cash,Referral,5
TXN-10796,20250911,CUST-02612,PROD-008,CH-02,AGT-015,CTY-037,1,1824,PAYG,Field Agent,5
TXN-10797,20250928,CUST-04820,PROD-007,CH-03,AGT-038,CTY-014,1,7990,PAYG,Field Agent,15
TXN-10798,20250917,CUST-00006,PROD-006,CH-02,AGT-042,CTY-006,1,24959,PAYG,Referral,10
TXN-10799,20250912,CUST-01219,PROD-001,CH-02,AGT-070,CTY-015,1,87171,PAYG,Referral,5
TXN-10800,20250901,CUST-03020,PROD-005,CH-01,AGT-053,CTY-040,1,13024,PAYG,Walk-in,11
TXN-10801,20250922,CUST-04895,PROD-001,CH-02,AGT-063,CTY-018,1,93257,Cash,Walk-in,5
TXN-10802,20250915,CUST-00725,PROD-001,CH-03,AGT-035,CTY-019,1,103675,PAYG,Referral,7
TXN-10803,20250915,CUST-01485,PROD-007,CH-03,AGT-035,CTY-039,1,8953,PAYG,Radio,29
TXN-10804,20250906,CUST-02773,PROD-003,CH-01,AGT-002,CTY-005,1,66513,Cash,Field Agent,37
TXN-10805,20250905,CUST-00267,PROD-005,CH-02,AGT-062,CTY-013,1,14752,PAYG,Referral,27
TXN-10806,20250921,CUST-02071,PROD-002,CH-03,AGT-075,CTY-042,1,76753,PAYG,Radio,5
TXN-10807,20250927,CUST-00386,PROD-001,CH-02,AGT-029,CTY-026,1,88625,PAYG,Field Agent,14
TXN-10808,20250922,CUST-04437,PROD-003,CH-02,AGT-053,CTY-041,1,70478,PAYG,Social Media,24
TXN-10809,20250901,CUST-01714,PROD-001,CH-02,AGT-047,CTY-007,1,85885,Cash,Field Agent,10
TXN-10810,20250916,CUST-03290,PROD-008,CH-02,AGT-025,CTY-028,1,4278,PAYG,Walk-in,24
TXN-10811,20250915,CUST-03528,PROD-008,CH-03,AGT-038,CTY-042,1,2657,Cash,Radio,8
TXN-10812,20250924,CUST-04700,PROD-001,CH-02,AGT-073,CTY-039,1,95613,PAYG,Referral,19
TXN-10813,20250914,CUST-00111,PROD-006,CH-04,AGT-020,CTY-026,1,30930,Cash,Field Agent,5
TXN-10814,20250915,CUST-01990,PROD-002,CH-01,AGT-040,CTY-005,1,87973,PAYG,Radio,5
TXN-10815,20250915,CUST-02889,PROD-001,CH-01,AGT-011,CTY-029,1,90858,Cash,Referral,5
TXN-10816,20250911,CUST-04519,PROD-001,CH-03,AGT-021,CTY-040,1,86123,PAYG,Referral,17
TXN-10817,20250912,CUST-02026,PROD-001,CH-02,AGT-072,CTY-043,1,101236,Cash,Radio,5
TXN-10818,20250927,CUST-02098,PROD-001,CH-02,AGT-018,CTY-037,1,100444,Cash,Field Agent,5
TXN-10819,20250913,CUST-02843,PROD-008,CH-04,AGT-025,CTY-036,1,1948,PAYG,Field Agent,5
TXN-10820,20250903,CUST-01340,PROD-001,CH-02,AGT-073,CTY-001,1,89274,Cash,Referral,36
TXN-10821,20250915,CUST-03346,PROD-002,CH-01,AGT-011,CTY-006,1,79174,PAYG,Field Agent,5
TXN-10822,20250912,CUST-04038,PROD-001,CH-02,AGT-053,CTY-038,1,91314,Cash,Field Agent,18
TXN-10823,20250911,CUST-00477,PROD-001,CH-01,AGT-076,CTY-007,1,101008,Cash,Field Agent,19
TXN-10824,20250902,CUST-01148,PROD-002,CH-02,AGT-074,CTY-037,1,84288,PAYG,Referral,24
TXN-10825,20250910,CUST-00586,PROD-003,CH-04,AGT-079,CTY-013,1,61529,PAYG,Referral,5
TXN-10826,20250914,CUST-00073,PROD-002,CH-02,AGT-009,CTY-015,1,84434,PAYG,Referral,19
TXN-10827,20250904,CUST-04109,PROD-003,CH-01,AGT-015,CTY-018,1,58346,PAYG,Field Agent,5
TXN-10828,20250923,CUST-04035,PROD-004,CH-01,AGT-030,CTY-041,1,51401,PAYG,Referral,6
TXN-10829,20250924,CUST-03744,PROD-007,CH-01,AGT-055,CTY-004,1,6782,PAYG,Social Media,24
TXN-10830,20250904,CUST-02167,PROD-007,CH-01,AGT-079,CTY-018,1,9696,PAYG,Social Media,16
TXN-10831,20250921,CUST-01456,PROD-002,CH-02,AGT-076,CTY-042,1,79871,Cash,Referral,21
TXN-10832,20250907,CUST-02244,PROD-003,CH-01,AGT-040,CTY-015,1,71983,PAYG,Social Media,13
TXN-10833,20250908,CUST-00571,PROD-001,CH-03,AGT-068,CTY-041,1,97893,PAYG,Field Agent,19
TXN-10834,20250915,CUST-02991,PROD-001,CH-02,AGT-048,CTY-028,1,100474,PAYG,Referral,15
TXN-10835,20250928,CUST-03388,PROD-007,CH-01,AGT-034,CTY-002,1,6436,PAYG,Social Media,35
TXN-10836,20250921,CUST-01513,PROD-002,CH-03,AGT-045,CTY-026,1,80424,PAYG,Walk-in,8
TXN-10837,20250908,CUST-01712,PROD-001,CH-01,AGT-013,CTY-009,1,100307,Cash,Trade Show,35
TXN-10838,20250923,CUST-00056,PROD-002,CH-02,AGT-018,CTY-008,1,84077,PAYG,Radio,5
TXN-10839,20250902,CUST-00572,PROD-001,CH-02,AGT-020,CTY-016,1,103136,PAYG,Trade Show,5
TXN-10840,20250906,CUST-01601,PROD-004,CH-02,AGT-076,CTY-013,1,42172,PAYG,Radio,5
TXN-10841,20250913,CUST-03711,PROD-002,CH-01,AGT-008,CTY-006,1,80950,Cash,Trade Show,5
TXN-10842,20250923,CUST-02659,PROD-007,CH-02,AGT-037,CTY-037,1,8890,PAYG,Social Media,5
TXN-10843,20250910,CUST-03093,PROD-005,CH-02,AGT-022,CTY-039,1,17696,PAYG,Referral,31
TXN-10844,20250925,CUST-04533,PROD-003,CH-01,AGT-046,CTY-021,1,60167,Cash,Radio,16
TXN-10845,20250906,CUST-03149,PROD-001,CH-01,AGT-077,CTY-043,1,99424,Cash,Social Media,17
TXN-10846,20250921,CUST-03230,PROD-001,CH-01,AGT-026,CTY-015,1,103692,PAYG,Field Agent,5
TXN-10847,20250923,CUST-03530,PROD-008,CH-02,AGT-019,CTY-014,1,3928,Cash,Field Agent,5
TXN-10848,20250911,CUST-04389,PROD-008,CH-01,AGT-045,CTY-001,1,1927,PAYG,Referral,5
TXN-10849,20250920,CUST-00991,PROD-008,CH-02,AGT-069,CTY-006,1,2986,PAYG,Trade Show,5
TXN-10850,20250925,CUST-02179,PROD-002,CH-03,AGT-007,CTY-040,1,86507,PAYG,Walk-in,18
TXN-10851,20250905,CUST-00080,PROD-002,CH-01,AGT-023,CTY-003,1,81876,Cash,Referral,13
TXN-10852,20250922,CUST-00469,PROD-006,CH-01,AGT-008,CTY-009,1,28325,Cash,Field Agent,9
TXN-10853,20250914,CUST-01661,PROD-005,CH-04,AGT-042,CTY-007,1,13417,PAYG,Field Agent,18
TXN-10854,20250903,CUST-01094,PROD-006,CH-04,AGT-065,CTY-040,1,30330,PAYG,Referral,5
TXN-10855,20250903,CUST-01524,PROD-001,CH-01,AGT-064,CTY-021,1,93499,PAYG,Referral,32
TXN-10856,20250912,CUST-03952,PROD-003,CH-01,AGT-011,CTY-036,1,58411,Cash,Field Agent,36
TXN-10857,20250902,CUST-04714,PROD-001,CH-01,AGT-080,CTY-019,1,99769,Cash,Field Agent,5
TXN-10858,20250909,CUST-01394,PROD-001,CH-02,AGT-038,CTY-020,1,87083,Cash,Radio,37
TXN-10859,20250909,CUST-03464,PROD-001,CH-02,AGT-060,CTY-037,1,96578,Cash,Social Media,10
TXN-10860,20250925,CUST-04426,PROD-004,CH-01,AGT-032,CTY-018,1,49578,PAYG,Referral,7
TXN-10861,20250905,CUST-04042,PROD-001,CH-02,AGT-027,CTY-008,1,103553,PAYG,Field Agent,24
TXN-10862,20250918,CUST-00703,PROD-007,CH-04,AGT-076,CTY-036,1,8860,PAYG,Social Media,44
TXN-10863,20250928,CUST-01708,PROD-004,CH-02,AGT-034,CTY-008,1,47260,PAYG,Field Agent,45
TXN-10864,20250904,CUST-04714,PROD-001,CH-02,AGT-037,CTY-019,1,88894,Cash,Walk-in,19
TXN-10865,20250924,CUST-03251,PROD-007,CH-03,AGT-060,CTY-040,1,9498,Cash,Social Media,11
TXN-10866,20250905,CUST-02803,PROD-003,CH-02,AGT-061,CTY-004,1,63365,PAYG,Referral,5
TXN-10867,20250905,CUST-01445,PROD-004,CH-04,AGT-013,CTY-037,1,38861,Cash,Social Media,5
TXN-10868,20250911,CUST-03239,PROD-001,CH-04,AGT-076,CTY-041,1,99689,PAYG,Field Agent,5
TXN-10869,20250910,CUST-02407,PROD-007,CH-02,AGT-056,CTY-004,1,9513,PAYG,Field Agent,8
TXN-10870,20250901,CUST-03796,PROD-002,CH-03,AGT-002,CTY-029,1,71562,Cash,Social Media,5
TXN-10871,20250916,CUST-00943,PROD-008,CH-03,AGT-019,CTY-037,1,1899,PAYG,Referral,8
TXN-10872,20250915,CUST-04194,PROD-001,CH-01,AGT-026,CTY-029,1,96211,PAYG,Referral,33
TXN-10873,20250903,CUST-00184,PROD-004,CH-01,AGT-017,CTY-028,1,48923,PAYG,Referral,37
TXN-10874,20250921,CUST-04343,PROD-008,CH-01,AGT-005,CTY-003,1,4324,PAYG,Radio,38
TXN-10875,20250923,CUST-04923,PROD-001,CH-01,AGT-026,CTY-007,1,87752,PAYG,Field Agent,5
TXN-10876,20250921,CUST-00699,PROD-001,CH-03,AGT-006,CTY-043,1,96533,PAYG,Field Agent,5
TXN-10877,20250908,CUST-02622,PROD-004,CH-01,AGT-038,CTY-001,1,45461,Cash,Social Media,10
TXN-10878,20250914,CUST-03469,PROD-002,CH-02,AGT-013,CTY-026,1,76252,Cash,Radio,18
TXN-10879,20250927,CUST-02340,PROD-005,CH-01,AGT-033,CTY-019,1,13928,Cash,Referral,10
TXN-10880,20250916,CUST-04943,PROD-001,CH-01,AGT-073,CTY-007,1,90044,PAYG,Referral,17
TXN-10881,20250909,CUST-00243,PROD-002,CH-01,AGT-076,CTY-003,1,77146,Cash,Walk-in,6
TXN-10882,20250911,CUST-01507,PROD-007,CH-01,AGT-064,CTY-039,1,8088,PAYG,Field Agent,6
TXN-10883,20250911,CUST-01387,PROD-002,CH-02,AGT-073,CTY-006,1,74297,PAYG,Radio,5
TXN-10884,20250907,CUST-04284,PROD-007,CH-02,AGT-063,CTY-004,1,6422,Cash,Referral,28
TXN-10885,20250912,CUST-04130,PROD-001,CH-01,AGT-075,CTY-037,1,93812,PAYG,Walk-in,13
TXN-10886,20250904,CUST-02445,PROD-003,CH-03,AGT-017,CTY-039,1,59548,PAYG,Trade Show,45
TXN-10887,20250927,CUST-00992,PROD-001,CH-01,AGT-042,CTY-028,1,99346,Cash,Field Agent,5
TXN-10888,20250926,CUST-00879,PROD-002,CH-02,AGT-067,CTY-018,1,76271,PAYG,Radio,8
TXN-10889,20250905,CUST-04132,PROD-007,CH-01,AGT-008,CTY-029,1,7728,Cash,Radio,45
TXN-10890,20250914,CUST-04002,PROD-008,CH-01,AGT-075,CTY-041,1,4930,PAYG,Radio,5
TXN-10891,20250916,CUST-02557,PROD-007,CH-01,AGT-032,CTY-008,1,6323,PAYG,Field Agent,28
TXN-10892,20250920,CUST-01868,PROD-001,CH-01,AGT-072,CTY-021,1,92093,PAYG,Field Agent,5
TXN-10893,20250906,CUST-04479,PROD-006,CH-03,AGT-047,CTY-036,1,31496,PAYG,Social Media,11
TXN-10894,20250923,CUST-00378,PROD-001,CH-03,AGT-071,CTY-019,1,92419,PAYG,Field Agent,10
TXN-10895,20250909,CUST-03507,PROD-007,CH-01,AGT-023,CTY-040,1,7970,PAYG,Field Agent,10
TXN-10896,20250910,CUST-02577,PROD-001,CH-01,AGT-013,CTY-043,1,100796,Cash,Field Agent,26
TXN-10897,20250911,CUST-03103,PROD-002,CH-02,AGT-040,CTY-021,1,79608,Cash,Field Agent,35
TXN-10898,20250927,CUST-01785,PROD-005,CH-02,AGT-042,CTY-006,1,15701,PAYG,Field Agent,20
TXN-10899,20250917,CUST-04170,PROD-002,CH-03,AGT-007,CTY-039,1,81266,PAYG,Referral,26
TXN-10900,20250906,CUST-03322,PROD-002,CH-01,AGT-052,CTY-042,1,72822,PAYG,Social Media,33
TXN-10901,20250926,CUST-03598,PROD-007,CH-04,AGT-034,CTY-026,1,6084,PAYG,Referral,42
TXN-10902,20250920,CUST-03011,PROD-002,CH-01,AGT-051,CTY-008,1,75061,PAYG,Field Agent,7
TXN-10903,20250914,CUST-00666,PROD-008,CH-03,AGT-052,CTY-008,1,1494,PAYG,Field Agent,5
TXN-10904,20250927,CUST-02199,PROD-008,CH-01,AGT-026,CTY-039,1,4589,PAYG,Radio,7
TXN-10905,20250926,CUST-03109,PROD-002,CH-02,AGT-065,CTY-009,1,82384,PAYG,Referral,45
TXN-10906,20250901,CUST-01276,PROD-001,CH-01,AGT-057,CTY-029,1,103141,Cash,Walk-in,31
TXN-10907,20250909,CUST-04219,PROD-001,CH-03,AGT-027,CTY-001,1,100985,PAYG,Social Media,30
TXN-10908,20250916,CUST-03751,PROD-001,CH-01,AGT-051,CTY-021,1,88226,PAYG,Referral,31
TXN-10909,20250927,CUST-01308,PROD-002,CH-01,AGT-052,CTY-043,1,74757,Cash,Trade Show,9
TXN-10910,20250920,CUST-03901,PROD-002,CH-01,AGT-051,CTY-037,1,77554,Cash,Referral,11
TXN-10911,20250907,CUST-00084,PROD-001,CH-01,AGT-011,CTY-009,1,99977,PAYG,Trade Show,6
TXN-10912,20250902,CUST-01809,PROD-008,CH-04,AGT-078,CTY-004,1,1378,PAYG,Referral,5
TXN-10913,20250909,CUST-03506,PROD-001,CH-01,AGT-047,CTY-014,1,86903,Cash,Field Agent,10
TXN-10914,20250917,CUST-00976,PROD-001,CH-03,AGT-031,CTY-019,1,102188,PAYG,Walk-in,5
TXN-10915,20250926,CUST-00796,PROD-001,CH-03,AGT-040,CTY-008,1,86069,Cash,Referral,5
TXN-10916,20250911,CUST-00542,PROD-001,CH-02,AGT-024,CTY-029,1,91905,Cash,Referral,10
TXN-10917,20250904,CUST-03988,PROD-001,CH-04,AGT-007,CTY-005,1,101892,Cash,Field Agent,6
TXN-10918,20250903,CUST-01165,PROD-001,CH-01,AGT-008,CTY-018,1,91393,PAYG,Field Agent,29
TXN-10919,20250906,CUST-00940,PROD-002,CH-01,AGT-046,CTY-037,1,73935,Cash,Field Agent,5
TXN-10920,20250913,CUST-01073,PROD-002,CH-01,AGT-059,CTY-038,1,86008,PAYG,Trade Show,13
TXN-10921,20250909,CUST-03074,PROD-002,CH-01,AGT-025,CTY-026,1,74052,PAYG,Field Agent,8
TXN-10922,20250917,CUST-00644,PROD-001,CH-01,AGT-046,CTY-043,1,86181,PAYG,Field Agent,42
TXN-10923,20250911,CUST-03399,PROD-002,CH-02,AGT-020,CTY-002,1,79369,PAYG,Field Agent,5
TXN-10924,20250917,CUST-00350,PROD-001,CH-04,AGT-049,CTY-013,1,104301,Cash,Referral,15
TXN-10925,20250925,CUST-00772,PROD-001,CH-04,AGT-056,CTY-041,1,90430,Cash,Trade Show,5
TXN-10926,20250914,CUST-00781,PROD-001,CH-02,AGT-032,CTY-038,1,86613,Cash,Field Agent,36
TXN-10927,20250908,CUST-02907,PROD-001,CH-02,AGT-068,CTY-036,1,86850,Cash,Walk-in,45
TXN-10928,20250906,CUST-03353,PROD-002,CH-02,AGT-004,CTY-004,1,87608,Cash,Field Agent,19
TXN-10929,20250910,CUST-01191,PROD-001,CH-03,AGT-011,CTY-040,1,89588,Cash,Referral,26
TXN-10930,20250903,CUST-01438,PROD-007,CH-03,AGT-027,CTY-018,1,9896,Cash,Referral,18
TXN-10931,20250922,CUST-03030,PROD-007,CH-01,AGT-054,CTY-016,1,7664,PAYG,Field Agent,23
TXN-10932,20250922,CUST-02883,PROD-002,CH-01,AGT-050,CTY-042,1,75203,PAYG,Field Agent,41
TXN-10933,20250926,CUST-04182,PROD-005,CH-01,AGT-074,CTY-041,1,15925,Cash,Walk-in,5
TXN-10934,20250923,CUST-00449,PROD-001,CH-01,AGT-044,CTY-028,1,90334,PAYG,Social Media,12
TXN-10935,20250908,CUST-00457,PROD-001,CH-04,AGT-031,CTY-002,1,101692,PAYG,Referral,5
TXN-10936,20250919,CUST-02765,PROD-002,CH-03,AGT-037,CTY-015,1,69388,Cash,Social Media,15
TXN-10937,20250924,CUST-04805,PROD-002,CH-04,AGT-070,CTY-038,1,70520,PAYG,Referral,12
TXN-10938,20250905,CUST-02089,PROD-004,CH-04,AGT-028,CTY-041,1,39863,PAYG,Radio,8
TXN-10939,20250905,CUST-03882,PROD-002,CH-02,AGT-048,CTY-029,1,80292,PAYG,Trade Show,19
TXN-10940,20250916,CUST-03701,PROD-002,CH-02,AGT-060,CTY-014,1,86625,Cash,Referral,40
TXN-10941,20250928,CUST-00029,PROD-002,CH-02,AGT-008,CTY-018,1,68167,PAYG,Radio,5
TXN-10942,20250905,CUST-01329,PROD-001,CH-02,AGT-008,CTY-001,1,89482,PAYG,Social Media,19
TXN-10943,20250923,CUST-04048,PROD-001,CH-01,AGT-079,CTY-008,1,85120,PAYG,Walk-in,15
TXN-10944,20250925,CUST-01921,PROD-004,CH-02,AGT-001,CTY-007,1,40671,PAYG,Field Agent,21
TXN-10945,20250921,CUST-01082,PROD-007,CH-01,AGT-058,CTY-039,1,9877,PAYG,Social Media,29
TXN-10946,20250915,CUST-03930,PROD-007,CH-01,AGT-053,CTY-020,1,9966,Cash,Field Agent,13
TXN-10947,20250920,CUST-00195,PROD-007,CH-01,AGT-069,CTY-026,1,7082,Cash,Field Agent,21
TXN-10948,20250909,CUST-00436,PROD-005,CH-02,AGT-071,CTY-014,1,15727,PAYG,Trade Show,17
TXN-10949,20250921,CUST-03091,PROD-008,CH-01,AGT-052,CTY-018,1,3558,PAYG,Referral,23
TXN-10950,20250910,CUST-03196,PROD-008,CH-01,AGT-027,CTY-020,1,3730,PAYG,Referral,9
TXN-10951,20250920,CUST-04596,PROD-001,CH-01,AGT-011,CTY-038,1,90862,Cash,Radio,5
TXN-10952,20250915,CUST-02847,PROD-002,CH-04,AGT-037,CTY-016,1,68661,PAYG,Referral,5
TXN-10953,20250908,CUST-04692,PROD-004,CH-03,AGT-023,CTY-036,1,39216,PAYG,Social Media,18
TXN-10954,20250915,CUST-00373,PROD-005,CH-01,AGT-032,CTY-020,1,13910,PAYG,Radio,30
TXN-10955,20250924,CUST-02394,PROD-001,CH-02,AGT-055,CTY-040,1,102019,PAYG,Referral,21
TXN-10956,20250924,CUST-02020,PROD-002,CH-01,AGT-018,CTY-005,1,80689,PAYG,Field Agent,22
TXN-10957,20250906,CUST-04524,PROD-002,CH-01,AGT-080,CTY-037,1,74486,PAYG,Social Media,25
TXN-10958,20250903,CUST-00717,PROD-001,CH-02,AGT-075,CTY-001,1,91949,Cash,Referral,45
TXN-10959,20250902,CUST-01130,PROD-001,CH-01,AGT-033,CTY-021,1,88716,PAYG,Social Media,17
TXN-10960,20250911,CUST-04374,PROD-002,CH-02,AGT-014,CTY-040,1,70542,PAYG,Referral,17
TXN-10961,20250927,CUST-01615,PROD-001,CH-02,AGT-073,CTY-004,1,99769,Cash,Social Media,11
TXN-10962,20250905,CUST-02144,PROD-008,CH-01,AGT-040,CTY-014,1,3782,Cash,Field Agent,45
TXN-10963,20250927,CUST-01369,PROD-001,CH-02,AGT-051,CTY-013,1,89644,PAYG,Referral,9
TXN-10964,20250910,CUST-01425,PROD-007,CH-02,AGT-005,CTY-015,1,6890,PAYG,Radio,31
TXN-10965,20250917,CUST-03343,PROD-003,CH-02,AGT-073,CTY-028,1,67785,Cash,Referral,5
TXN-10966,20250904,CUST-02612,PROD-001,CH-01,AGT-007,CTY-037,1,90886,PAYG,Field Agent,6
TXN-10967,20250928,CUST-03654,PROD-008,CH-01,AGT-036,CTY-005,1,1900,PAYG,Walk-in,12
TXN-10968,20250909,CUST-01855,PROD-006,CH-03,AGT-018,CTY-002,1,26140,PAYG,Social Media,5
TXN-10969,20250927,CUST-04841,PROD-007,CH-01,AGT-060,CTY-037,1,6453,Cash,Referral,25
TXN-10970,20250924,CUST-02511,PROD-002,CH-02,AGT-021,CTY-009,1,72888,PAYG,Field Agent,33
TXN-10971,20250909,CUST-02503,PROD-002,CH-02,AGT-051,CTY-014,1,68467,Cash,Referral,5
TXN-10972,20250919,CUST-01592,PROD-002,CH-02,AGT-020,CTY-016,1,85520,Cash,Field Agent,20
TXN-10973,20250928,CUST-00078,PROD-001,CH-02,AGT-078,CTY-029,1,87271,PAYG,Referral,5
TXN-10974,20250926,CUST-02803,PROD-008,CH-01,AGT-052,CTY-004,1,3147,PAYG,Field Agent,5
TXN-10975,20250910,CUST-03401,PROD-003,CH-02,AGT-004,CTY-036,1,70783,PAYG,Walk-in,30
TXN-10976,20250910,CUST-04949,PROD-001,CH-02,AGT-072,CTY-021,1,96726,Cash,Field Agent,5
TXN-10977,20250916,CUST-02310,PROD-008,CH-01,AGT-013,CTY-004,1,3452,PAYG,Field Agent,20
TXN-10978,20250907,CUST-03312,PROD-002,CH-01,AGT-058,CTY-036,1,83627,PAYG,Social Media,45
TXN-10979,20250920,CUST-02864,PROD-004,CH-01,AGT-004,CTY-015,1,40312,Cash,Referral,7
TXN-10980,20250922,CUST-03601,PROD-001,CH-01,AGT-022,CTY-007,1,97813,PAYG,Trade Show,18
TXN-10981,20250922,CUST-00033,PROD-008,CH-01,AGT-060,CTY-039,1,4590,PAYG,Field Agent,41
TXN-10982,20250924,CUST-04623,PROD-001,CH-01,AGT-012,CTY-037,1,85704,Cash,Social Media,6
TXN-10983,20250909,CUST-04829,PROD-001,CH-01,AGT-026,CTY-014,1,100780,PAYG,Trade Show,28
TXN-10984,20250910,CUST-03861,PROD-001,CH-04,AGT-047,CTY-019,1,101464,Cash,Trade Show,16
TXN-10985,20250921,CUST-03002,PROD-003,CH-01,AGT-063,CTY-005,1,60043,Cash,Social Media,36
TXN-10986,20250925,CUST-02421,PROD-007,CH-02,AGT-066,CTY-006,1,7659,PAYG,Walk-in,5
TXN-10987,20250907,CUST-04241,PROD-002,CH-02,AGT-073,CTY-007,1,76572,PAYG,Walk-in,5
TXN-10988,20250925,CUST-01576,PROD-002,CH-02,AGT-069,CTY-013,1,79893,Cash,Referral,31
TXN-10989,20250920,CUST-01129,PROD-001,CH-01,AGT-026,CTY-006,1,98422,PAYG,Radio,10
TXN-10990,20250925,CUST-04266,PROD-005,CH-01,AGT-045,CTY-019,1,17560,PAYG,Trade Show,10
TXN-10991,20250911,CUST-04962,PROD-001,CH-03,AGT-002,CTY-026,1,88312,Cash,Referral,19
TXN-10992,20250909,CUST-01858,PROD-003,CH-02,AGT-017,CTY-009,1,72365,PAYG,Field Agent,14
TXN-10993,20250909,CUST-01925,PROD-002,CH-03,AGT-068,CTY-038,1,74644,PAYG,Field Agent,7
TXN-10994,20250910,CUST-00819,PROD-001,CH-01,AGT-028,CTY-009,1,104778,PAYG,Referral,10
TXN-10995,20250914,CUST-02233,PROD-007,CH-02,AGT-070,CTY-013,1,7535,PAYG,Field Agent,16
TXN-10996,20250920,CUST-02304,PROD-001,CH-02,AGT-015,CTY-019,1,94789,PAYG,Field Agent,6
TXN-10997,20250910,CUST-01763,PROD-006,CH-01,AGT-031,CTY-007,1,26682,PAYG,Trade Show,5
TXN-10998,20250925,CUST-00563,PROD-001,CH-03,AGT-025,CTY-001,1,93612,PAYG,Trade Show,14
TXN-10999,20250921,CUST-04440,PROD-001,CH-02,AGT-001,CTY-042,1,101719,Cash,Trade Show,45
TXN-11000,20250925,CUST-00237,PROD-008,CH-01,AGT-062,CTY-015,1,2541,Cash,Field Agent,5
TXN-11001,20250922,CUST-03764,PROD-007,CH-02,AGT-058,CTY-028,1,7020,PAYG,Field Agent,24
TXN-11002,20250912,CUST-03837,PROD-005,CH-01,AGT-020,CTY-019,1,15259,Cash,Referral,17
TXN-11003,20250901,CUST-00174,PROD-001,CH-04,AGT-059,CTY-026,1,99986,PAYG,Referral,7
TXN-11004,20250921,CUST-02921,PROD-001,CH-01,AGT-054,CTY-003,1,88118,PAYG,Referral,11
TXN-11005,20250910,CUST-04621,PROD-008,CH-03,AGT-038,CTY-002,1,1784,Cash,Field Agent,45
TXN-11006,20250914,CUST-03852,PROD-001,CH-01,AGT-002,CTY-029,1,103694,Cash,Radio,20
TXN-11007,20250912,CUST-04749,PROD-001,CH-01,AGT-021,CTY-041,1,92512,PAYG,Field Agent,45
TXN-11008,20250908,CUST-02114,PROD-008,CH-01,AGT-016,CTY-014,1,4986,PAYG,Walk-in,13
TXN-11009,20250914,CUST-00719,PROD-001,CH-01,AGT-034,CTY-018,1,98864,Cash,Walk-in,11
TXN-11010,20250914,CUST-00483,PROD-002,CH-01,AGT-052,CTY-005,1,78368,PAYG,Social Media,17
TXN-11011,20250904,CUST-03784,PROD-001,CH-01,AGT-063,CTY-006,1,91935,PAYG,Social Media,37
TXN-11012,20250920,CUST-01484,PROD-007,CH-03,AGT-023,CTY-040,1,6363,PAYG,Referral,25
TXN-11013,20250926,CUST-04468,PROD-001,CH-02,AGT-011,CTY-029,1,88189,Cash,Referral,16
TXN-11014,20250927,CUST-04913,PROD-007,CH-02,AGT-044,CTY-004,1,8922,PAYG,Field Agent,20
TXN-11015,20250922,CUST-00703,PROD-002,CH-01,AGT-020,CTY-036,1,86238,PAYG,Field Agent,24
TXN-11016,20250919,CUST-03769,PROD-001,CH-03,AGT-053,CTY-006,1,91943,Cash,Field Agent,5
TXN-11017,20250925,CUST-00880,PROD-001,CH-01,AGT-063,CTY-004,1,86303,PAYG,Social Media,9
TXN-11018,20250909,CUST-00698,PROD-004,CH-02,AGT-044,CTY-021,1,38480,PAYG,Referral,7
TXN-11019,20250904,CUST-04923,PROD-008,CH-03,AGT-012,CTY-007,1,4531,PAYG,Social Media,42
TXN-11020,20250927,CUST-03504,PROD-003,CH-01,AGT-019,CTY-036,1,67270,PAYG,Walk-in,7
TXN-11021,20250921,CUST-01738,PROD-002,CH-01,AGT-037,CTY-036,1,76920,PAYG,Field Agent,20
TXN-11022,20250917,CUST-02825,PROD-003,CH-01,AGT-057,CTY-004,1,60124,PAYG,Field Agent,7
TXN-11023,20250918,CUST-02254,PROD-003,CH-01,AGT-036,CTY-015,1,59948,Cash,Referral,25
TXN-11024,20250926,CUST-03960,PROD-008,CH-02,AGT-052,CTY-040,1,2495,PAYG,Radio,5
TXN-11025,20250922,CUST-02230,PROD-004,CH-01,AGT-048,CTY-008,1,38675,PAYG,Field Agent,45
TXN-11026,20250908,CUST-01870,PROD-002,CH-04,AGT-037,CTY-019,1,77757,PAYG,Referral,8
TXN-11027,20250911,CUST-04737,PROD-001,CH-01,AGT-079,CTY-005,1,91635,PAYG,Field Agent,18
TXN-11028,20250919,CUST-02985,PROD-007,CH-04,AGT-056,CTY-041,1,7499,PAYG,Referral,21
TXN-11029,20250909,CUST-04063,PROD-001,CH-04,AGT-052,CTY-040,1,86441,PAYG,Social Media,5
TXN-11030,20250926,CUST-01346,PROD-001,CH-02,AGT-019,CTY-007,1,104467,Cash,Referral,11
